Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
12502390325,"Sep 25, 2024, 4:11:40 PM",Lunch Run,Run,,83,0.01,124.0,0,false,,,activities/13329876585.fit.gz,,,83.0,82.0,15.4,1.406,0.187,0.0,0.0,157.6,160.8,13.7,-18.2,,,88.0,80.0,124.0,104.0,,12.0,8.0,,,0.0,980.0,,,,,,,,13.0,85.0,,,0.0,,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.185,0.0,,,,172.0,,,0.0,9.0,0.22,,,,,,,,,,,,""
12443589218,"Sep 18, 2024, 3:44:50 PM",Morning Run,Run,,1974,6.16,186.0,85,false,,,activities/13267074249.fit.gz,,,1974.0,1911.0,6168.9,4.222,3.228,20.0,21.0,237.6,244.4,9.5,0.0,,,90.0,86.0,186.0,167.0,,289.0,415.0,,,85.0,552160.0,,,,,,,,287.0,1975.0,,,0.0,,1.0,6201.9,1726671616.0,3.0,23.6,22.0,17.6,0.69,1013.0,4.1,7.8,173.0,0.0,1726660736.0,1726705024.0,0.5,,,0.0,1.0,1.0,31471.0,2.0,,,,,0.0,3.125,746.7,,,,5534.0,,,230.0,205.0,3.245,,,,,,,,,,,,""
12418548853,"Sep 15, 2024, 3:56:47 PM",Morning Run,Run,,3357,8.65,185.0,131,false,,,activities/13240328380.fit.gz,,,3357.0,3151.0,8654.3,3.76,2.747,52.0,45.0,245.4,273.8,8.8,0.1,,,95.0,80.0,185.0,165.0,,236.0,633.0,,,131.0,743201.0,,,,,,,,235.0,3357.0,,,0.0,,1.0,8752.5,1726412416.0,1.0,24.7,26.5,19.7,0.74,1018.7,2.5,5.2,155.0,0.0,1726401280.0,1726446208.0,0.375,,,0.49,5.0,0.27,25823.0,3.0,,,,,0.0,2.578,201.3,,,,8980.0,,,262.0,168.0,2.778,,,,,,,,,,,,""
12385023964,"Sep 11, 2024, 3:57:30 PM",Morning Run,Run,,3383,7.95,173.0,86,false,,,activities/13204363768.fit.gz,,,3383.0,2900.0,7956.0,3.932,2.743,52.0,50.0,245.6,274.8,17.7,0.0,,,115.0,81.0,173.0,157.0,,235.0,575.0,,,86.0,682445.0,,,,,,,,232.0,3384.0,,,0.0,,1.0,8036.0,1726066816.0,1.0,19.4,21.8,12.2,0.63,1015.4,2.1,6.1,168.0,0.0,1726055424.0,1726100992.0,0.25,,,0.0,1.0,0.0,33287.0,3.0,,,,,0.0,2.352,205.2,,,,8262.0,,,258.0,166.0,2.771,,,,,,,,,,,,""
12351020824,"Sep 7, 2024, 2:47:09 PM",Morning Run,Run,,4657,7.73,184.0,92,false,,,activities/13168029438.fit.gz,,,4657.0,2409.0,7730.4,15.924,3.209,48.0,38.0,246.2,261.4,8.0,0.1,,,101.0,77.0,184.0,163.0,,262.0,490.0,,,92.0,606440.0,,,,,,,,269.0,2614.0,,,0.0,,1.0,7827.9,1725717632.0,1.0,13.4,16.2,9.1,0.75,1026.4,1.6,3.4,42.0,0.0,1725709696.0,1725755776.0,0.125,,,0.0,1.0,0.0,24757.0,1.0,,,,,0.0,1.66,188.2,,,,6668.0,,,267.0,192.0,3.249,,,,,,,,,,,,""
12292248879,"Aug 31, 2024, 5:19:49 PM",Lunch Run,Run,,5937,15.55,179.0,238,false,,,activities/13103568172.fit.gz,,,5937.0,5710.0,15556.3,4.914,2.724,83.0,70.0,239.0,268.2,21.5,0.1,,,114.0,79.0,179.0,167.0,,241.0,1097.0,,,238.0,1290472.0,,,,,,,,242.0,5834.0,,,0.0,,1.0,15725.5,1725123584.0,1.0,25.8,28.6,16.1,0.55,1019.3,1.4,3.4,236.0,0.0,1725104384.0,1725151744.0,0.875,,,0.0,1.0,0.0,31237.0,7.0,,,,,0.0,2.62,690.8,,,,15384.0,,,484.0,173.0,2.754,,,,,,,,,,,,""
12291518863,"Aug 31, 2024, 4:08:01 PM",Lunch Run,Run,,1971,6.36,175.0,84,false,,,activities/13102805178.fit.gz,,,1971.0,1941.0,6364.8,5.43,3.279,36.0,44.0,246.6,269.0,7.8,-0.1,,,94.0,85.0,175.0,166.0,,285.0,414.0,,,84.0,553159.0,,,,,,,,287.0,1972.0,,,0.0,,1.0,6407.6,1725120000.0,1.0,23.8,26.9,15.9,0.61,1019.8,1.3,3.3,248.0,0.0,1725104384.0,1725151744.0,0.875,,,0.0,1.0,0.0,28440.0,5.0,,,,,0.0,3.229,90.0,,,,5712.0,,,230.0,205.0,3.301,,,,,,,,,,,,""
12277452518,"Aug 29, 2024, 11:26:35 PM",Evening Run,Run,,3760,11.34,179.0,161,false,,,activities/13088093651.fit.gz,,,3760.0,3690.0,11347.6,4.486,3.075,72.0,74.0,241.8,266.2,9.0,0.0,,,97.0,81.0,179.0,167.0,,273.0,768.0,,,161.0,1007160.0,,,,,,,,274.0,3761.0,,,0.0,,1.0,11456.5,1724972416.0,3.0,31.0,30.7,22.8,0.62,1013.2,3.9,7.6,195.0,0.2,1724931456.0,1724979072.0,0.875,,,0.5,5.0,1.0,24123.0,1.0,,,,,0.0,3.018,201.7,,,,10552.0,,,400.0,196.0,3.105,,,,,,,,,,,,""
12265485904,"Aug 28, 2024, 3:32:28 PM",Morning Run,Run,,2735,8.19,177.0,89,false,,,activities/13074947523.fit.gz,,,2735.0,2659.0,8196.9,4.262,3.083,56.0,54.0,245.0,269.0,10.8,0.0,,,94.0,68.0,177.0,159.0,,234.0,540.0,,,89.0,621861.0,,,,,,,,240.0,2736.0,,,0.0,,1.0,8291.5,1724857216.0,1.0,25.1,28.3,21.2,0.79,1017.9,1.7,3.5,159.0,0.1,1724845056.0,1724892800.0,0.875,,,0.44,5.0,0.07,27421.0,3.0,,,,,0.0,2.997,197.9,,,,7692.0,,,222.0,171.0,3.118,,,,,,,,,,,,""
12242289631,"Aug 25, 2024, 8:06:03 PM",Afternoon Run,Run,,4157,10.51,184.0,197,false,,,activities/13050813321.fit.gz,,,4157.0,4034.0,10509.3,5.07,2.605,67.0,58.0,240.2,266.0,21.4,0.1,,,116.0,78.0,184.0,170.0,,228.0,825.0,,,197.0,917251.0,,,,,,,,245.0,4158.0,,,0.0,,1.0,10656.8,1724615936.0,1.0,34.6,36.2,24.9,0.57,1013.8,5.0,7.9,189.0,0.0,1724585600.0,1724633856.0,0.625,,,0.0,1.0,0.18,30563.0,7.0,,,,,0.0,2.528,93.9,,,,10596.0,,,353.0,175.0,2.642,,,,,,,,,,,,""
12241072730,"Aug 25, 2024, 4:50:00 PM",Lunch Run,Run,,2358,6.64,176.0,87,false,,,activities/13049547264.fit.gz,,,2358.0,2255.0,6645.9,4.726,2.947,44.0,44.0,245.6,268.2,11.3,0.0,,,125.0,80.0,176.0,164.0,,271.0,470.0,,,87.0,612338.0,,,,,,,,271.0,2359.0,,,0.0,,1.0,6722.1,1724601600.0,1.0,27.8,29.9,23.2,0.76,1015.1,4.2,8.0,179.0,0.0,1724585600.0,1724633856.0,0.625,,,0.0,1.0,0.0,26875.0,6.0,,,,,0.0,2.818,104.0,,,,6376.0,,,246.0,194.0,2.981,,,,,,,,,,,,""
12231792978,"Aug 24, 2024, 3:33:26 PM",Morning Run,Run,,4103,12.00,176.0,126,false,,,activities/13039855628.fit.gz,,,4103.0,4097.0,12003.2,3.846,2.93,82.0,80.0,243.6,269.2,12.6,0.0,,,90.0,80.0,176.0,159.0,,261.0,796.0,,,126.0,1048031.0,,,,,,,,265.0,4104.0,,,0.0,,1.0,12134.1,1724511616.0,3.0,24.5,23.4,19.6,0.74,1017.2,3.8,7.7,134.0,0.0,1724499200.0,1724547584.0,0.625,,,0.0,1.0,1.0,27076.0,3.0,,,,,0.0,2.925,204.5,,,,11534.0,,,407.0,189.0,2.962,,,,,,,,,,,,""
12222869793,"Aug 23, 2024, 3:13:05 PM",Morning Run,Run,,2740,8.07,178.0,74,false,,,activities/13030566425.fit.gz,,,2740.0,2566.0,8072.7,4.698,3.146,52.0,47.0,247.0,275.2,15.4,0.1,,,110.0,86.0,178.0,157.0,,282.0,545.0,,,74.0,727345.0,,,,,,,,278.0,2741.0,,,0.0,,1.0,8168.7,1724425216.0,3.0,20.4,19.0,15.2,0.72,1020.2,3.3,6.6,168.0,0.0,1724412672.0,1724461312.0,0.625,,,0.0,1.0,0.94,27218.0,3.0,,,,,0.0,2.946,199.3,,,,7502.0,,,300.0,199.0,3.183,,,,,,,,,,,,""
12206154534,"Aug 21, 2024, 3:27:01 PM",Morning Run,Run,,2753,8.59,180.0,101,false,,,activities/13013220182.fit.gz,,,2753.0,2646.0,8590.3,4.59,3.247,50.0,49.0,243.2,274.2,11.5,0.0,,,95.0,80.0,180.0,163.0,,277.0,570.0,,,101.0,733578.0,,,,,,,,276.0,2754.0,,,0.0,,1.0,8680.5,1724252416.0,1.0,20.1,21.7,16.1,0.78,1024.1,3.2,5.6,132.0,0.0,1724239744.0,1724288640.0,0.625,,,0.27,5.0,0.05,25532.0,3.0,,,,,0.0,3.12,202.1,,,,7722.0,,,297.0,197.0,3.281,,,,,,,,,,,,""
12197625519,"Aug 20, 2024, 3:58:02 PM",Morning Run,Run,,4005,11.61,171.0,117,false,,,activities/13004114040.fit.gz,,,4005.0,3998.0,11616.8,4.243,2.906,78.0,76.0,244.0,269.2,11.9,0.0,,,91.0,83.0,171.0,157.0,,257.0,772.0,,,117.0,1029172.0,,,,,,,,260.0,4006.0,,,0.0,,1.0,11747.2,1724166016.0,3.0,21.4,21.5,15.7,0.7,1024.0,1.2,2.7,156.0,0.0,1724153344.0,1724202368.0,0.625,,,0.13,5.0,1.0,26169.0,3.0,,,,,0.0,2.901,202.2,,,,11474.0,,,384.0,186.0,2.938,,,,,,,,,,,,""
12181580612,"Aug 18, 2024, 4:21:00 PM",Lunch Run,Run,,4833,14.82,179.0,212,false,,,activities/12986297024.fit.gz,,,4833.0,4770.0,14819.1,6.708,3.107,91.0,93.0,250.0,273.8,9.3,0.0,,,96.0,81.0,179.0,167.0,,267.0,986.0,,,212.0,1274769.0,,,,,,,,272.0,4834.0,,,0.0,,1.0,14959.7,1723996800.0,1.0,23.9,26.3,18.5,0.72,1017.8,2.8,6.1,35.0,0.0,1723980416.0,1724029696.0,0.375,,,0.0,1.0,0.0,28114.0,5.0,,,,,0.0,3.066,197.9,,,,13688.0,,,506.0,194.0,3.136,,,,,,,,,,,,""
12171087620,"Aug 17, 2024, 1:30:13 PM",Morning Run,Run,,2395,7.98,180.0,111,false,,,activities/12974656203.fit.gz,,,2395.0,2373.0,7984.2,4.664,3.365,52.0,50.0,245.0,275.0,9.5,0.0,,,121.0,85.0,180.0,167.0,,296.0,511.0,,,111.0,703114.0,,,,,,,,300.0,2396.0,,,0.0,,1.0,8069.5,1723899648.0,1.0,19.1,19.1,16.9,0.87,1013.7,4.7,10.3,309.0,0.0,1723893888.0,1723943424.0,0.375,,,0.0,1.0,0.0,22110.0,1.0,,,,,0.0,3.334,390.2,,,,6864.0,,,305.0,214.0,3.401,,,,,,,,,,,,""
12155553798,"Aug 15, 2024, 3:38:08 PM",Morning Run,Run,,3797,11.24,173.0,109,false,,,activities/12956680930.fit.gz,,,3797.0,3756.0,11245.6,4.734,2.994,78.0,76.0,247.8,272.2,10.3,0.0,,,90.0,82.0,173.0,156.0,,267.0,737.0,,,109.0,1000733.0,,,,,,,,269.0,3798.0,,,0.0,,1.0,11367.7,1723734016.0,1.0,24.3,26.7,22.0,0.87,1009.1,3.4,7.4,249.0,0.0,1723721088.0,1723770752.0,0.375,,,0.81,5.0,0.0,21124.0,3.0,,,,,0.0,2.962,396.5,,,,10666.0,,,389.0,192.0,3.027,,,,,,,,,,,,""
12141284754,"Aug 13, 2024, 11:01:30 PM",Evening Run,Run,,2984,8.13,203.0,144,false,,,activities/12940768800.fit.gz,,,2984.0,2922.0,8132.5,4.082,2.783,42.0,29.0,243.4,266.2,7.6,0.2,,,115.0,83.0,203.0,170.0,,249.0,606.0,,,144.0,727578.0,,,,,,,,254.0,2985.0,,,0.0,,1.0,8208.7,1723590016.0,3.0,25.4,24.9,19.3,0.69,1017.4,3.3,6.1,128.0,0.0,1723548160.0,1723598208.0,0.375,,,0.27,5.0,0.88,27794.0,1.0,,,,,0.0,2.725,0.0,,,,8048.0,,,272.0,181.0,2.809,,,,,,,,,,,,""
12141283977,"Aug 13, 2024, 7:43:00 PM",Afternoon Run,Run,,2861,8.80,182.0,85,false,,,activities/12940768034.fit.gz,,,2861.0,2770.0,8805.7,4.432,3.179,42.0,52.0,243.8,267.4,7.4,-0.1,,,91.0,85.0,182.0,157.0,,289.0,556.0,,,85.0,795952.0,,,,,,,,288.0,2862.0,,,0.0,,1.0,8840.7,1723575552.0,1.0,23.4,24.2,18.7,0.75,1018.6,3.3,5.6,134.0,0.0,1723548160.0,1723598208.0,0.375,,,0.26,5.0,0.32,25049.0,5.0,,,,,0.0,3.078,741.8,,,,7850.0,,,336.0,206.0,3.192,,,,,,,,,,,,""
12124457943,"Aug 12, 2024, 12:38:21 AM",Evening Run,Run,,1896,3.31,153.0,10,false,,,activities/12923138910.fit.gz,,,1896.0,1863.0,3310.7,5.842,1.777,12.0,11.0,251.2,258.2,14.5,0.0,,,105.0,84.0,153.0,127.0,,233.0,216.0,,,10.0,257552.0,,,,,,,,242.0,1897.0,,,0.0,,1.0,3343.8,1723420800.0,1.0,24.9,26.5,16.0,0.58,1017.1,2.1,4.1,134.0,0.0,1723375232.0,1723425536.0,0.125,,,0.08,5.0,0.0,30633.0,0.0,,,,,0.0,1.746,315.9,,,,3102.0,,,157.0,173.0,1.795,,,,,,,,,,,,""
12113180962,"Aug 10, 2024, 3:12:09 PM",Morning Run,Run,,6918,12.71,190.0,100,false,,,activities/12911262095.fit.gz,,,6918.0,4054.0,12710.4,4.442,3.135,86.0,83.0,242.6,274.0,38.2,0.1,,,92.0,84.0,190.0,154.0,,287.0,777.0,,,100.0,1151616.0,,,,,,,,285.0,4261.0,,,0.0,,1.0,12894.9,1723302016.0,1.0,19.2,21.3,12.2,0.64,1023.1,2.5,5.4,290.0,0.0,1723288704.0,1723339264.0,0.125,,,0.0,1.0,0.0,26993.0,4.0,,,,,0.0,1.837,290.7,,,,11470.0,,,491.0,204.0,3.181,,,,,,,,,,,,""
12097249398,"Aug 8, 2024, 3:35:36 PM",Morning Run,Run,,9292,24.17,176.0,295,false,,,activities/12894538127.fit.gz,,,9292.0,9230.0,24174.1,4.756,2.619,130.0,130.0,240.8,273.2,15.4,0.0,,,121.0,80.0,176.0,161.0,,239.0,1621.0,,,295.0,2129329.0,,,,,,,,239.0,9293.0,,,0.0,,1.0,24462.3,1723129216.0,2.0,21.0,21.6,18.6,0.86,1015.6,3.3,5.3,350.0,0.0,1723115776.0,1723166592.0,0.125,,,0.18,5.0,0.42,21950.0,3.0,,,,,0.0,2.602,793.5,,,,24740.0,,,753.0,171.0,2.65,,,,,,,,,,,,""
12079152233,"Aug 6, 2024, 4:28:13 PM",Lunch Run,Run,,2665,8.56,173.0,90,false,,,activities/12875634097.fit.gz,,,2665.0,2647.0,8568.8,5.248,3.237,62.0,57.0,243.0,275.2,11.9,0.1,,,112.0,83.0,173.0,161.0,,296.0,544.0,,,90.0,758198.0,,,,,,,,296.0,2667.0,,,0.0,,1.0,8692.9,1722960000.0,3.0,19.4,16.6,15.2,0.77,1018.5,5.8,10.3,9.0,0.0,1722942848.0,1722993920.0,0.125,,,0.0,1.0,0.75,24664.0,4.0,,,,,0.0,3.215,202.7,,,,7384.0,,,330.0,211.0,3.284,,,,,,,,,,,,""
12062603376,"Aug 4, 2024, 4:27:33 PM",Lunch Run,Run,,2952,8.12,179.0,119,false,,,activities/12858280955.fit.gz,,,2952.0,2839.0,8120.2,5.286,2.86,53.0,52.0,240.6,270.6,12.9,0.0,,,94.0,81.0,179.0,165.0,,260.0,570.0,,,119.0,736046.0,,,,,,,,265.0,2953.0,,,0.0,,1.0,8238.1,1722787200.0,1.0,29.6,30.8,21.3,0.61,1013.0,3.8,8.8,231.0,0.0,1722769920.0,1722821248.0,0.0,,,0.52,5.0,0.28,31337.0,6.0,,,,,0.0,2.751,219.2,,,,7638.0,,,293.0,189.0,2.902,,,,,,,,,,,,""
12056390484,"Aug 4, 2024, 12:49:59 AM",Evening Run,Run,,4401,12.91,196.0,184,false,,,activities/12851784076.fit.gz,,,4401.0,4291.0,12912.1,5.95,3.009,86.0,86.0,244.6,269.0,9.7,0.0,,,88.0,81.0,196.0,167.0,,270.0,881.0,,,184.0,1157872.0,,,,,,,,269.0,4402.0,,,0.0,,1.0,13056.8,1722729600.0,1.0,31.4,34.3,23.0,0.61,1012.0,0.9,3.1,338.0,0.0,1722683520.0,1722734976.0,0.875,,,0.51,5.0,0.0,31745.0,1.0,,,,,0.0,2.934,292.6,,,,11948.0,,,451.0,192.0,3.043,,,,,,,,,,,,""
12045688850,"Aug 2, 2024, 5:21:14 PM",Lunch Run,Run,,2270,6.67,179.0,85,false,,,activities/12840614056.fit.gz,,,2270.0,2151.0,6673.5,4.052,3.102,55.0,55.0,245.8,275.2,11.8,0.0,,,90.0,82.0,179.0,164.0,,281.0,454.0,,,85.0,604853.0,,,,,,,,277.0,2271.0,,,0.0,,1.0,6769.8,1722617984.0,1.0,28.6,29.8,20.1,0.6,1018.1,4.7,9.6,345.0,0.0,1722596992.0,1722648576.0,0.875,,,0.0,1.0,0.0,30852.0,8.0,,,,,0.0,2.94,451.8,,,,6020.0,,,247.0,198.0,3.147,,,,,,,,,,,,""
12040246071,"Aug 2, 2024, 12:52:22 AM",Evening Run,Run,,2535,8.07,179.0,94,false,,,activities/12834930744.fit.gz,,,2535.0,2446.0,8073.9,5.014,3.301,50.0,51.0,241.8,272.4,9.4,0.0,,,92.0,84.0,179.0,162.0,,294.0,507.0,,,94.0,721447.0,,,,,,,,293.0,2536.0,,,0.0,,1.0,8147.4,1722556800.0,1.0,28.2,29.4,20.2,0.62,1014.8,3.7,7.4,321.0,0.0,1722510592.0,1722562304.0,0.875,,,0.44,5.0,0.03,27988.0,0.0,,,,,0.0,3.185,425.2,,,,6958.0,,,308.0,209.0,3.331,,,,,,,,,,,,""
12022508610,"Jul 30, 2024, 6:03:39 PM",Afternoon Run,Run,,2473,8.06,179.0,114,false,,,activities/12816491368.fit.gz,,,2473.0,2431.0,8064.3,5.122,3.317,59.0,66.0,241.0,281.2,13.3,-0.1,,,116.0,84.0,179.0,168.0,,302.0,510.0,,,114.0,735083.0,,,,,,,,304.0,2474.0,,,0.0,,1.0,8161.0,1722362368.0,5.0,29.7,29.5,23.9,0.71,1009.0,4.3,8.3,149.0,0.0,1722337664.0,1722389632.0,0.875,,,0.67,5.0,1.0,26648.0,8.0,,,,,0.0,3.261,223.3,,,,6842.0,,,323.0,217.0,3.357,,,,,,,,,,,,""
12004485489,"Jul 28, 2024, 4:40:43 PM",Lunch Run,Run,,2890,8.65,183.0,114,false,,,activities/12797775218.fit.gz,,,2890.0,2856.0,8655.7,4.442,3.031,50.0,52.0,243.8,275.2,10.3,0.0,,,88.0,82.0,183.0,164.0,,276.0,566.0,,,114.0,790507.0,,,,,,,,277.0,2891.0,,,0.0,,1.0,8732.0,1722182400.0,3.0,26.7,25.9,21.7,0.74,1011.7,4.0,7.3,180.0,0.0,1722164736.0,1722216960.0,0.75,,,0.53,5.0,1.0,28209.0,5.0,,,,,0.0,2.995,203.6,,,,7886.0,,,314.0,198.0,3.057,,,,,,,,,,,,""
11987798039,"Jul 26, 2024, 4:05:59 PM",Lunch Run,Run,,6993,17.84,190.0,369,false,,,activities/12780358092.fit.gz,,,6993.0,6821.0,17841.8,5.636,2.616,100.0,101.0,242.2,275.6,12.2,0.0,,,125.0,78.0,190.0,173.0,,236.0,1303.0,,,369.0,1606381.0,,,,,,,,250.0,6994.0,,,0.0,,1.0,18048.2,1722009600.0,1.0,27.1,28.4,22.1,0.74,1017.9,5.0,8.4,150.0,0.0,1721991808.0,1722044288.0,0.625,,,0.39,5.0,0.0,26468.0,5.0,,,,,0.0,2.551,547.2,,,,17776.0,,,620.0,179.0,2.646,,,,,,,,,,,,""
11970827470,"Jul 24, 2024, 4:44:35 PM",Lunch Run,Run,,1060,3.52,183.0,52,false,,,activities/12762753216.fit.gz,,,1060.0,1029.0,3526.3,4.498,3.427,20.0,20.0,253.2,271.6,30.4,0.0,,,110.0,84.0,183.0,170.0,,303.0,219.0,,,52.0,312722.0,,,,,,,,307.0,1061.0,,,0.0,,1.0,3556.4,1721836800.0,1.0,26.3,29.2,20.6,0.71,1019.4,1.9,3.6,74.0,0.1,1721818880.0,1721871616.0,0.625,,,0.48,5.0,0.0,26327.0,6.0,,,,,0.0,3.327,204.7,,,,2938.0,,,141.0,219.0,3.456,,,,,,,,,,,,""
11970616644,"Jul 24, 2024, 3:49:32 PM",Morning Walk,Walk,,2979,2.74,119.0,5,false,,,activities/12762536484.fit.gz,,,2979.0,2789.0,2743.3,3.361,0.984,16.0,14.0,251.8,264.2,10.4,0.0,,,86.0,55.0,119.0,91.0,,,172.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,1721833216.0,1.0,24.6,27.6,20.1,0.76,1019.4,2.0,3.2,62.0,0.0,1721818880.0,1721871616.0,0.625,,,0.48,5.0,0.0,23824.0,4.0,,,,,0.0,0.921,324.3,,,,4460.0,,,,,,,,,,,,,,,,,""
11962421213,"Jul 23, 2024, 5:03:00 PM",Lunch Run,Run,,2872,8.68,192.0,174,false,,,activities/12754057077.fit.gz,,,2872.0,2871.0,8685.3,4.11,3.025,48.0,47.0,244.8,274.2,11.1,0.0,,,88.0,83.0,192.0,180.0,,289.0,610.0,,,174.0,803143.0,,,,,,,,287.0,2875.0,,,0.0,,1.0,8766.4,1721753984.0,1.0,27.9,29.4,20.5,0.64,1016.5,3.0,5.2,273.0,0.1,1721732480.0,1721785216.0,0.625,,,0.27,5.0,0.22,30999.0,7.0,,,,,0.0,3.024,204.8,,,,7762.0,,,335.0,205.0,3.053,,,,,,,,,,,,""
11929463091,"Jul 19, 2024, 4:18:12 PM",Lunch Run,Run,,7915,21.16,187.0,381,false,,,activities/12719798118.fit.gz,,,7915.0,7441.0,21166.5,5.934,2.845,129.0,128.0,245.6,277.4,18.4,0.0,,,88.0,81.0,187.0,171.0,,264.0,1457.0,,,381.0,1945850.0,,,,,,,,263.0,7644.0,,,0.0,,1.0,21416.0,1721404800.0,1.0,23.6,25.7,15.4,0.6,1020.8,2.4,4.7,179.0,0.0,1721386624.0,1721439872.0,0.375,,,0.08,5.0,0.0,32560.0,6.0,,,,,0.0,2.674,840.5,,,,20410.0,,,749.0,188.0,2.878,,,,,,,,,,,,""
11913347597,"Jul 17, 2024, 5:48:35 PM",Lunch Run,Run,,4256,11.96,186.0,223,false,,,activities/12703079682.fit.gz,,,4256.0,4219.0,11967.5,4.208,2.837,88.0,84.0,245.2,273.6,13.2,0.0,,,87.0,79.0,186.0,172.0,,255.0,834.0,,,223.0,1076214.0,,,,,,,,257.0,4257.0,,,0.0,,1.0,12138.3,1721235584.0,1.0,25.3,26.2,16.4,0.58,1019.1,3.9,6.9,3.0,0.0,1721213696.0,1721267072.0,0.375,,,0.0,1.0,0.0,34484.0,8.0,,,,,0.0,2.812,199.3,,,,11546.0,,,399.0,184.0,2.877,,,,,,,,,,,,""
11898407139,"Jul 16, 2024, 2:10:33 AM",Night Run,Run,,1317,3.80,174.0,49,false,,,activities/12687629893.fit.gz,,,1317.0,1315.0,3801.6,4.64,2.891,24.0,24.0,252.4,272.6,15.4,0.0,,,94.0,83.0,174.0,164.0,,276.0,257.0,,,49.0,350083.0,,,,,,,,279.0,1318.0,,,0.0,,1.0,3835.2,1721095168.0,3.0,27.1,28.4,22.3,0.75,1005.4,2.0,2.9,317.0,0.0,1721040896.0,1721094400.0,0.375,,,0.51,5.0,0.87,21504.0,0.0,,,,,0.0,2.887,557.2,,,,3546.0,,,145.0,199.0,2.917,,,,,,,,,,,,""
11872946474,"Jul 12, 2024, 8:09:47 PM",Afternoon Run,Run,,6210,14.67,195.0,368,false,,,activities/12661226809.fit.gz,,,6210.0,5897.0,14676.5,3.814,2.489,94.0,94.0,242.4,274.2,23.3,0.0,,,111.0,78.0,195.0,180.0,,238.0,1200.0,,,368.0,1371371.0,,,,,,,,244.0,6121.0,,,0.0,,1.0,14873.2,1720814336.0,1.0,30.4,31.2,21.2,0.58,1015.7,4.7,7.5,149.0,0.1,1720781440.0,1720835328.0,0.125,,,0.27,5.0,0.22,28783.0,7.0,,,,,0.0,2.363,757.2,,,,15148.0,,,515.0,174.0,2.522,,,,,,,,,,,,""
11858391418,"Jul 10, 2024, 11:51:29 PM",Evening Run,Run,,637,2.13,182.0,26,false,,,activities/12646133414.fit.gz,,,637.0,637.0,2136.9,4.112,3.355,11.0,12.0,253.0,261.8,6.4,-0.1,,,88.0,84.0,182.0,164.0,,303.0,128.0,,,26.0,192461.0,,,,,,,,300.0,638.0,,,0.0,,1.0,2150.7,1720652416.0,3.0,25.6,24.6,18.8,0.66,1014.0,3.7,7.0,330.0,1.1,1720608640.0,1720662528.0,0.125,,,0.58,5.0,0.98,24688.0,2.0,,,,,0.0,3.355,299.5,,,,1788.0,,,81.0,214.0,3.376,,,,,,,,,,,,""
11849821531,"Jul 9, 2024, 9:51:32 PM",Afternoon Walk,Walk,,2655,3.52,169.0,15,false,,,activities/12637289205.fit.gz,,,2655.0,2314.0,3521.4,3.737,1.522,23.0,22.0,253.4,274.0,17.9,0.0,,,90.0,69.0,169.0,123.0,,,294.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,1720558848.0,3.0,28.0,29.4,18.5,0.56,1012.5,2.8,5.0,15.0,0.0,1720522112.0,1720576256.0,0.125,,,0.1,5.0,1.0,32654.0,4.0,,,,,0.0,1.326,558.6,,,,4178.0,,,,,,,,,,,,,,,,,""
11834344520,"Jul 8, 2024, 1:14:43 AM",Evening Run,Run,,1705,5.09,177.0,73,false,,,activities/12621329055.fit.gz,,,1705.0,1694.0,5094.1,4.188,3.007,29.0,27.0,252.0,273.6,8.0,0.1,,,86.0,81.0,177.0,167.0,,275.0,342.0,,,73.0,467148.0,,,,,,,,274.0,1706.0,,,0.0,,1.0,5133.5,1720400384.0,1.0,24.8,26.5,20.0,0.74,1011.4,1.7,2.4,212.0,0.3,1720349312.0,1720403456.0,0.125,,,0.8,5.0,0.07,23706.0,0.0,,,,,0.0,2.988,146.6,,,,4662.0,,,181.0,196.0,3.03,,,,,,,,,,,,""
